Price,Square,District,Parking,Drying yard,AC,Water heater,Washing machine,TV,Fridge,Kitchen,Elevator,Bed
2500000,18,6,1,0,0,0,0,0,0,0,0,0
3700000,25,7,0,0,0,0,0,0,0,0,0,0
6100000,35,Tan Phu,1,1,0,0,0,0,0,0,1,0
2100000,20,12,1,0,0,0,0,0,0,1,0,0
7000000,25,1,0,0,0,0,0,0,0,0,0,0
4300000,45,9,1,0,1,0,0,0,0,0,0,0
3000000,25,12,1,0,0,0,0,0,0,0,0,0
3000000,20,12,1,1,0,0,1,0,0,1,0,0
4500000,40,Tan Binh,1,0,1,0,1,0,1,1,0,1
3700000,25,Binh Tan,0,0,0,0,0,0,0,0,0,0
3800000,25,Tan Phu,0,0,0,0,0,0,0,0,0,0
4000000,45,2,1,0,1,0,1,0,0,0,0,1
50000000,15,Thu Duc,0,0,0,0,0,0,0,0,0,0
3800000,25,Tan Phu,0,0,1,0,0,0,0,1,1,0
2900000,25,Binh Tan,1,0,0,0,0,0,0,1,1,0
1700000,30,Binh Thanh,0,1,1,1,1,0,1,0,0,1
3200000,25,Binh Tan,1,0,1,0,0,0,0,1,1,0
3700000,20,1,1,0,1,0,0,0,0,1,0,0
3200000,25,Binh Tan,1,0,1,0,0,0,0,1,1,0
3400000,20,Thu Duc,1,0,0,0,0,0,0,0,1,0
3800000,40,2,1,0,1,0,0,0,1,0,1,1
3000000,25,Tan Binh,1,0,1,0,1,0,1,1,0,0
4500000,30,Go Vap,1,0,0,0,1,0,0,0,1,0
4000000,35,12,1,1,1,0,1,0,0,1,1,1
4000000,30,2,1,0,0,0,0,0,0,0,0,0
4000000,30,2,1,0,0,0,0,0,0,0,0,0
5500000,30,1,1,0,1,0,1,0,1,1,1,0
4000000,25,Go Vap,1,1,1,0,1,0,0,0,0,1
4000000,30,2,1,0,0,0,0,0,0,0,1,0
3500000,30,7,0,0,0,0,0,0,0,0,0,0
4000000,35,2,0,1,0,0,0,0,0,0,0,0
3200000,25,Binh Tan,0,1,0,0,1,0,0,0,0,0
5000000,25,7,0,0,1,1,0,0,1,1,0,1
7500000,45,Phu Nhuan,1,0,0,0,0,0,0,1,0,0
6200000,25,Ba Dinh,1,0,0,0,0,1,0,0,0,0
4700000,36,7,1,0,1,1,0,0,1,1,1,1
4500000,35,7,1,0,1,1,0,0,1,1,1,1
5000000,18,Tan Binh,1,1,1,1,0,1,1,1,0,1
3900000,27,Tan Phu,1,0,1,1,1,0,1,0,1,0
3500000,10,Thu Duc,0,0,0,0,0,0,0,1,1,1
4000000,30,2,1,0,1,0,0,0,1,1,0,1
2800000,24,Go Vap,0,0,0,0,0,0,0,0,0,0
1500000,100,Tan Binh,0,0,1,0,1,0,0,1,0,1
3800000,28,12,1,0,0,0,0,0,0,0,1,0
3700000,25,Tan Binh,1,0,0,0,0,0,0,0,1,0
1500000,2.5,Binh Thanh,1,0,0,0,1,0,1,1,0,0
6000000,25,Tan Phu,1,0,1,0,1,0,1,1,1,0
3800000,25,Tan Binh,1,0,1,1,0,0,0,0,0,1
3400000,13,7,1,0,1,0,0,0,1,1,1,0
4600000,25,5,1,1,1,1,0,0,1,1,1,1
3600000,22,Tan Phu,1,0,1,0,0,0,1,0,0,0
3100000,20,Binh Tan,1,0,0,0,0,0,0,0,1,0
5500000,32,Go Vap,1,1,0,0,0,0,0,0,0,0
3900000,25,Thu Duc,0,0,0,0,0,0,0,0,0,0
4000000,25,Binh Tan,1,0,1,0,1,0,0,1,1,1
3800000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
4500000,30,2,1,0,0,0,0,0,0,1,1,0
2900000,30,Tan Phu,1,0,0,0,0,0,0,0,1,0
1200000,6,3,1,0,0,0,1,0,0,0,0,0
3500000,30,Binh Thanh,1,1,1,0,0,1,0,0,0,0
6000000,30,2,0,0,0,0,0,0,0,0,0,0
2600000,20,3,1,1,0,0,1,0,0,0,0,0
4600000,30,7,1,0,0,0,1,0,0,0,1,0
3500000,25,Tan Binh,1,0,0,0,0,0,0,1,0,0
4000000,30,Tan Phu,1,0,1,1,1,0,1,1,0,0
4000000,30,11,0,0,1,1,1,0,1,1,0,0
3000000,30,Go Vap,1,0,0,0,1,0,0,1,0,0
1200000,10,Di An,1,0,0,0,0,0,0,0,0,0
3900000,20,7,1,0,0,0,1,0,0,0,1,0
4200000,38,9,0,0,1,0,0,0,0,0,0,0
3300000,25,Binh Tan,0,0,0,0,0,0,0,0,0,0
2400000,15,Go Vap,0,0,0,0,0,0,0,0,0,0
2500000,25,Binh Tan,1,1,0,0,0,0,0,0,0,0
4200000,20,3,1,0,1,1,1,0,0,1,0,1
2200000,18,Binh Tan,1,0,0,0,0,0,0,1,0,0
3800000,20,7,1,1,1,1,1,1,1,1,0,1
5100000,26,Phu Nhuan,1,0,1,1,1,1,1,1,0,1
3200000,25,9,1,0,0,0,0,0,0,0,0,0
3200000,24,8,1,0,0,1,1,0,1,1,0,1
7000000,40,3,1,0,0,0,0,0,0,1,0,0
1700000,40,10,0,0,1,0,0,0,1,0,0,1
3000000,25,Tan Binh,1,0,0,0,1,0,0,0,1,0
3000000,21,12,1,0,0,0,1,0,0,0,1,0
4000000,31,Tan Phu,1,0,1,0,1,1,1,1,0,0
4800000,25,10,1,0,0,0,0,0,0,1,1,0
3800000,21,Tan Binh,1,1,1,0,0,0,1,0,0,0
4200000,24,2,1,0,0,0,0,0,0,0,1,0
5500000,50,Binh Thanh,1,0,0,0,1,0,0,0,0,1
5500000,25,Go Vap,1,0,1,0,0,0,1,1,0,1
5000000,60,Tan Phu,0,0,0,0,0,0,0,1,0,0
3700000,25,Tan Binh,1,0,0,0,0,0,0,0,1,0
4000000,35,9,1,0,0,0,0,0,1,0,1,0
3500000,25,9,1,0,0,0,1,0,0,0,0,0
5000000,25,Tan Phu,1,0,1,1,1,0,1,1,1,0
4900000,30,Go Vap,1,0,1,0,1,1,1,1,0,1
5000000,30,2,1,0,0,0,0,0,0,0,0,0
4800000,30,Go Vap,0,1,0,0,1,0,0,0,0,0
3800000,18,Tan Binh,0,1,0,0,0,0,0,0,1,0
2000000,15,Tan Binh,1,0,1,0,1,0,1,1,0,1
2500000,25,Cam Le,1,1,0,1,0,0,0,1,0,0
3700000,20,Go Vap,1,0,0,0,0,0,0,0,0,0
3800000,22,Go Vap,0,1,1,0,1,0,0,1,0,0
3700000,20,Go Vap,0,0,1,0,0,0,0,1,0,0
4000000,25,9,0,1,1,0,1,0,0,0,1,0
3700000,30,Tan Phu,1,0,1,1,1,0,1,1,1,0
2900000,25,9,0,0,0,0,0,0,0,0,0,0
3500000,30,2,0,0,0,0,0,0,0,0,0,0
2600000,22,Go Vap,0,0,1,0,0,0,1,1,0,1
6000000,22,Binh Thanh,1,0,1,0,1,0,1,1,0,1
5800000,30,Go Vap,0,0,0,0,0,0,0,0,0,0
3200000,24,Go Vap,0,0,1,0,0,0,1,0,0,1
3700000,30,2,1,0,1,0,0,0,1,0,0,1
4500000,30,Go Vap,1,0,0,0,1,0,0,0,0,0
3800000,35,12,0,0,1,0,0,0,0,1,1,1
4800000,20,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3800000,25,9,0,0,1,0,1,1,0,0,0,1
3200000,30,Tan Phu,1,0,1,0,0,0,0,0,0,0
5200000,30,8,1,0,1,0,1,0,1,0,0,1
3200000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
4200000,25,Phu Nhuan,1,0,0,0,1,0,0,0,1,0
2200000,20,Hoang Mai,1,1,0,1,0,0,0,0,0,0
4800000,28,Go Vap,0,0,1,0,0,0,1,0,0,1
2300000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
6300000,25,1,1,0,0,0,0,0,0,0,0,0
6800000,30,10,0,0,0,0,1,0,0,1,0,0
2800000,24,12,1,0,0,0,0,0,0,0,0,0
1100000,65,10,1,0,0,1,1,0,1,1,0,1
2400000,22,Binh Tan,0,0,1,0,0,0,0,1,0,0
4200000,20,1,1,0,1,0,0,0,1,0,0,1
5200000,30,Tan Phu,1,0,0,0,0,0,0,0,0,0
3800000,35,Tan Phu,1,0,1,0,0,0,0,1,0,1
3900000,35,12,1,0,0,0,0,0,0,0,1,0
1200000,30,12,1,0,1,0,1,1,1,0,0,1
6000000,30,Phu Nhuan,1,0,1,0,0,0,1,1,0,0
4700000,25,10,0,0,0,0,0,0,0,0,0,0
2000000,24,Tan Phu,1,0,0,0,0,0,0,0,0,0
4500000,25,Tan Phu,1,0,1,0,1,0,1,1,1,1
3800000,35,12,1,1,1,0,0,0,0,1,1,1
2500000,30,9,0,0,0,0,0,0,0,0,0,0
3500000,25,9,1,0,1,0,1,0,0,1,0,0
800000,20,Tan Phu,1,0,1,0,0,0,0,0,0,0
5000000,30,10,1,0,1,1,1,1,1,1,0,1
4500000,30,Thu Duc,0,0,0,0,0,0,1,1,0,1
4700000,22,Tan Binh,1,1,1,1,1,0,1,1,0,1
3700000,25,Tan Phu,0,0,1,0,0,0,1,0,1,0
2900000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
6800000,35,Tan Binh,1,0,1,1,0,0,1,1,1,1
4400000,27,Tan Phu,1,0,1,1,1,0,1,1,1,0
1800000,30,Binh Thanh,0,0,0,0,0,0,0,0,0,0
3500000,20,Tan Binh,1,1,1,1,0,0,0,1,0,0
3200000,25,Binh Tan,0,0,0,0,0,0,0,1,0,0
3800000,25,Tan Phu,0,0,0,0,0,0,0,0,0,0
3900000,25,Tan Binh,1,0,0,0,0,0,0,0,0,0
3700000,16,Go Vap,0,0,1,0,0,0,0,0,0,0
6500000,35,Go Vap,0,0,0,0,0,0,0,0,0,0
4300000,23,Binh Thanh,1,1,1,0,1,0,0,1,0,0
5300000,40,Binh Thanh,1,1,0,0,0,0,0,0,0,0
2500000,12,5,1,0,1,0,0,0,0,0,0,1
1700000,20,Binh Tan,1,1,0,0,0,0,0,1,0,0
1200000,14,9,0,0,0,0,0,0,0,0,0,0
4000000,35,9,0,0,1,0,0,0,0,0,0,0
2200000,25,Binh Tan,0,0,0,0,0,0,0,0,0,0
3100000,22,12,0,0,0,0,0,1,0,0,0,0
4300000,16,3,1,1,1,1,1,0,0,1,0,0
2200000,70,Thu Duc,1,0,1,0,0,0,1,0,0,0
3500000,20,9,1,0,1,1,0,1,0,1,0,1
3600000,17,Tan Binh,1,1,1,1,0,0,0,1,0,0
3800000,30,7,1,0,1,0,1,0,1,1,0,1
3800000,18,Tan Binh,1,0,1,1,0,0,0,1,0,0
1400000,25,Go Vap,1,0,1,0,0,0,0,0,0,0
3700000,18,Tan Binh,1,1,1,1,0,0,0,1,0,0
3200000,25,Go Vap,1,0,0,0,1,0,0,1,1,0
3000000,27,Tan Binh,1,0,0,0,1,0,0,0,0,0
3500000,30,Go Vap,1,0,0,0,0,0,0,0,1,0
3000000,30,Tan Binh,1,0,0,0,0,0,0,0,0,0
6500000,30,Binh Thanh,1,0,0,1,0,0,0,1,1,0
4500000,30,Tan Phu,0,0,1,0,0,0,0,0,0,1
3600000,30,7,1,0,0,0,0,0,0,0,0,0
3000000,30,Binh Tan,1,1,1,0,1,0,0,0,1,0
3500000,25,7,1,0,0,0,0,0,0,0,0,0
2800000,20,Phu Nhuan,1,1,0,0,0,0,0,1,0,0
3500000,25,7,1,0,1,0,1,0,0,1,0,0
1000000,21,Binh Chanh,1,0,0,0,0,0,0,0,0,0
5200000,30,8,1,0,1,0,0,0,0,1,0,1
3200000,25,Binh Tan,1,0,1,0,1,0,0,0,0,0
2800000,28,12,1,0,0,0,0,0,0,0,0,0
3500000,18,Tan Binh,1,1,0,0,1,0,0,0,0,0
4500000,25,Tan Phu,1,1,1,1,1,0,1,1,1,0
4000000,25,Tan Phu,1,1,0,0,1,0,0,0,1,0
5200000,17,1,0,1,0,0,1,1,1,0,0,0
4800000,30,Tan Phu,0,0,1,0,1,0,1,1,0,1
3800000,30,7,1,0,0,0,0,0,0,0,0,0
3000000,25,Binh Tan,1,0,1,0,1,0,0,1,0,0
6000000,30,Tan Phu,1,0,1,1,1,0,1,1,1,0
2800000,20,8,1,0,1,0,0,0,0,0,0,0
3500000,30,9,1,0,0,0,0,0,0,0,0,0
5000000,25,2,1,0,1,0,0,0,1,1,0,1
3300000,20,Tan Phu,1,0,1,0,1,0,0,1,0,0
1500000,10,Binh Thanh,1,1,0,0,0,0,0,1,0,0
3000000,25,Go Vap,1,0,0,0,0,0,0,0,1,0
2500000,14,2,1,0,0,1,1,0,0,1,0,0
3500000,16,9,1,1,1,0,1,0,1,1,0,1
4400000,25,10,1,1,0,0,1,0,0,1,0,0
1100000,12,Di An,0,0,0,0,0,0,0,0,0,0
3200000,25,Binh Tan,1,0,1,0,1,0,0,1,0,0
3500000,30,9,0,0,0,0,0,1,0,0,0,0
3500000,28,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3500000,28,Binh Thanh,1,0,0,0,0,1,0,1,0,0
7000000,30,2,0,0,0,0,0,0,0,0,0,0
1700000,16,7,0,0,0,0,0,0,0,0,0,0
3200000,15,Binh Thanh,0,0,1,0,0,0,1,0,0,1
4500000,25,Tan Phu,0,0,1,1,1,0,0,1,1,0
5000000,28,7,1,0,1,1,0,0,1,0,0,0
5200000,30,10,1,0,1,1,1,1,1,1,0,1
5000000,25,Tan Phu,1,0,0,0,0,0,0,0,0,0
4800000,25,Tan Phu,1,0,0,0,1,0,0,0,0,0
3000000,25,2,1,1,1,0,1,0,0,0,1,0
5500000,60,Binh Thanh,1,0,0,0,1,0,0,0,0,1
3200000,25,Go Vap,1,0,0,0,1,0,0,1,1,0
2800000,20,Tan Phu,0,0,1,0,1,0,0,0,0,0
2600000,27,12,1,0,1,0,0,0,0,1,0,0
1800000,50,9,0,0,0,0,0,0,0,1,0,0
4500000,20,Tan Phu,1,0,0,0,0,0,0,0,1,0
4500000,30,Tan Binh,1,0,1,0,1,0,1,1,0,1
2000000,15,Binh Chanh,0,0,0,0,0,0,0,0,0,0
3400000,20,8,1,0,0,0,1,0,1,1,0,0
3200000,28,3,1,0,0,0,1,0,0,0,0,0
3000000,25,12,1,0,1,0,0,0,0,1,0,1
4000000,18,3,1,1,1,0,0,0,1,1,1,1
3700000,22,7,1,1,1,0,1,0,0,0,1,0
4500000,30,Tan Phu,1,1,1,1,1,0,1,1,1,0
5500000,40,2,1,0,0,0,0,0,0,0,0,0
4000000,26.3,Cam Le,1,0,0,0,0,0,0,0,1,0
3700000,25,Tan Binh,1,0,0,0,0,0,0,0,1,0
4100000,32,9,1,0,1,1,0,0,0,1,1,0
3800000,30,7,0,0,0,0,0,0,0,0,0,0
3000000,30,12,1,0,1,0,0,0,0,1,1,1
2000000,30,Binh Thanh,1,0,1,0,1,1,1,1,1,1
3500000,25,Tan Binh,1,0,1,0,0,0,1,0,1,1
3500000,28,9,1,0,0,0,0,1,0,0,0,0
3500000,30,Go Vap,1,0,1,0,1,0,1,1,0,1
4000000,28,Tan Phu,0,0,1,1,1,0,1,1,1,0
5000000,25,Tan Phu,0,1,1,1,1,0,0,1,1,0
4800000,20,Binh Tan,1,0,0,0,0,0,0,1,1,0
4700000,30,Go Vap,0,0,0,0,0,0,0,0,0,0
4500000,30,Tan Binh,0,0,0,0,0,0,0,0,1,0
3000000,18,Go Vap,1,0,0,0,0,0,0,0,0,0
4500000,30,7,1,0,1,1,1,0,1,1,0,1
4500000,25,Tan Phu,1,0,0,0,1,0,0,0,1,0
3600000,25,9,1,0,1,0,0,0,0,1,0,1
3500000,20,Go Vap,1,0,1,1,0,0,0,1,0,0
3800000,45,Tan Binh,1,0,0,0,0,0,0,0,1,0
1500000,12,Tan Binh,1,0,0,0,0,0,0,0,0,0
3800000,30,Go Vap,1,0,0,0,0,0,0,0,0,0
2900000,25,Go Vap,1,0,1,0,1,0,1,1,0,0
2500000,24,8,0,0,0,0,0,0,0,0,0,0
9500000,60,Binh Thanh,1,1,0,0,0,0,0,0,1,0
3900000,25,Tan Phu,0,1,1,1,1,0,0,1,1,0
2700000,25,9,1,1,0,0,1,1,0,0,0,0
4400000,25,Tan Phu,0,1,1,1,1,0,0,1,1,0
4000000,25,Go Vap,1,0,0,0,0,0,0,0,1,0
5300000,27,Go Vap,1,0,1,1,0,0,1,1,0,1
2500000,30,9,0,0,0,0,0,0,0,0,0,0
5550000,30,Go Vap,0,0,1,0,0,0,1,1,0,1
5800000,45,Go Vap,1,0,1,0,0,0,1,1,1,1
1800000,300,Phu Nhuan,0,0,0,0,1,0,1,1,0,0
3300000,20,Binh Thanh,1,0,0,0,0,0,0,0,0,0
2700000,30,9,1,0,0,0,1,1,0,1,0,0
3600000,28,Binh Tan,1,0,1,0,0,0,0,1,0,0
2600000,20,Go Vap,1,0,0,0,1,0,0,0,0,0
4500000,28,4,1,0,0,0,1,0,1,1,0,0
3600000,25,Binh Thanh,0,0,0,0,1,0,0,0,0,0
1800000,15,8,0,0,1,0,0,0,0,0,0,0
4200000,25,9,1,1,1,1,0,0,0,1,1,0
3500000,25,5,1,0,0,0,0,0,0,0,0,0
3500000,20,9,1,0,0,0,1,1,0,0,0,0
5000000,30,Tan Phu,1,0,0,0,1,0,0,1,0,0
3500000,35,9,1,0,0,0,0,1,0,0,1,0
4500000,25,Tan Binh,1,0,0,0,0,0,0,0,1,0
4500000,27,Tan Binh,1,0,1,0,1,0,1,1,0,0
2500000,15,Tan Binh,0,1,0,0,1,0,0,0,1,0
2600000,21,12,1,0,0,0,0,0,0,0,0,0
1100000,6,Tan Binh,1,0,0,0,0,0,0,0,0,0
3900000,27,Go Vap,1,0,0,0,1,0,0,0,1,0
4500000,30,Binh Thanh,0,0,0,0,0,0,0,0,0,0
2300000,18,Go Vap,0,0,0,0,0,0,0,0,0,0
4000000,28,Go Vap,1,0,1,1,1,0,0,1,0,0
5000000,30,5,1,0,1,1,1,0,1,0,0,1
3200000,30,Thu Duc,1,0,0,0,1,0,0,1,0,0
4200000,40,Thu Duc,1,0,0,0,1,0,0,1,0,0
3800000,25,Tan Binh,1,0,0,0,0,0,0,0,1,0
3800000,28,Go Vap,1,0,0,0,0,0,0,0,1,0
5000000,32,Tan Binh,1,1,1,1,1,0,1,1,0,1
4900000,26,Go Vap,1,0,1,1,0,0,1,1,0,1
3500000,28,Go Vap,1,0,0,0,1,0,0,1,0,0
4200000,40,9,0,0,0,0,0,0,0,0,0,0
2600000,20,Tan Phu,1,0,0,0,0,0,0,1,0,0
2400000,20,Binh Tan,1,0,1,0,0,0,0,0,0,0
5600000,30,Go Vap,1,0,1,1,0,0,1,1,0,1
11500000,51,Go Vap,0,0,1,0,1,0,1,1,1,1
3999999,25,Binh Thanh,0,0,0,0,0,0,0,0,0,0
1600000,40,Go Vap,1,0,1,1,1,1,1,0,0,1
1600000,12,10,1,0,1,0,0,0,1,1,0,0
5000000,25,7,0,0,0,0,0,0,0,0,1,0
3300000,40,Binh Tan,0,0,1,0,0,0,0,1,0,1
2600000,20,Tan Phu,1,0,0,0,0,0,0,0,1,0
2900000,22,Binh Tan,1,0,1,1,1,0,0,1,0,1
5000000,30,5,1,0,0,0,1,0,0,0,0,0
3000000,25,Cam Le,1,1,1,1,1,0,0,1,0,0
10000000,30,Long Bien,0,0,0,0,0,0,0,0,0,0
2500000,25,Binh Tan,0,0,0,0,0,0,0,0,0,0
1800000,40,Dong Anh,0,0,0,0,0,0,0,0,0,0
3200000,35,Thu Duc,1,0,0,0,1,0,0,1,0,0
3300000,25,12,1,0,0,0,0,0,0,0,0,0
7000000,30,2,1,0,1,0,0,1,1,1,0,1
3500000,20,12,1,0,0,0,0,0,0,0,0,0
1500000,18,Son Tra,1,0,0,0,0,0,0,0,0,0
4200000,35,9,0,0,0,0,0,0,0,0,0,0
3700000,25,Tan Phu,0,0,1,1,0,0,1,1,0,1
2300000,35,9,1,0,1,0,0,0,0,1,0,0
5000000,30,Tan Phu,0,0,1,1,0,0,1,1,0,1
4400000,25,Go Vap,1,0,0,0,0,0,0,0,1,0
4500000,30,Go Vap,1,0,1,1,0,0,1,0,0,1
4600000,28,Binh Thanh,0,0,1,0,0,0,0,1,0,0
2000000,20,2,1,1,0,0,1,0,0,1,0,0
5500000,30,Binh Thanh,0,1,0,0,0,0,1,1,0,1
4200000,30,9,0,0,0,0,0,0,0,0,0,0
3000000,32,Go Vap,0,0,0,0,0,0,0,0,0,0
2900000,26,Binh Tan,1,0,0,0,0,0,0,0,1,0
2700000,25,Go Vap,1,1,0,0,1,0,0,0,0,0
2800000,20,Go Vap,0,0,0,0,0,0,0,0,0,0
3800000,35,Go Vap,1,0,0,0,1,0,0,0,0,0
1200000,45,10,1,0,0,0,1,0,0,1,0,1
5500000,35,7,1,0,0,0,0,0,0,0,0,0
3900000,35,Tan Phu,1,0,1,1,0,0,1,1,0,0
3600000,30,9,1,0,0,0,0,1,0,0,1,0
4000000,30,2,1,0,0,0,0,0,0,0,0,0
3500000,30,Phu Nhuan,1,0,1,0,1,0,0,0,0,0
2500000,25,Binh Thanh,1,1,0,0,0,1,0,0,0,0
3000000,20,Phu Nhuan,0,0,1,0,0,0,0,0,0,1
4500000,22,3,1,0,0,0,0,0,0,0,0,0
3100000,25,Go Vap,1,0,0,1,1,0,0,1,0,0
750000,26,10,0,0,1,0,0,0,0,0,0,1
1650000,70,Thu Duc,1,0,1,0,0,1,1,0,0,0
3100000,20,12,0,0,0,0,1,0,0,1,0,0
4500000,15,Binh Thanh,1,0,1,0,1,0,0,0,0,1
14000000,95,Tan Phu,1,0,0,0,0,0,0,0,0,0
4300000,25,Tan Binh,1,0,1,1,0,0,1,1,1,0
3700000,45,Go Vap,0,0,1,1,0,0,1,1,0,0
3000000,25,Go Vap,0,0,0,1,0,1,0,1,0,0
3700000,25,Tan Binh,1,0,0,0,1,0,0,0,1,0
4500000,28,Binh Thanh,1,0,1,0,1,0,0,0,0,0
4300000,26,Tan Binh,1,0,1,0,1,0,1,1,0,0
2900000,25,Go Vap,0,0,0,0,1,0,0,0,0,0
1700000,60,7,1,1,1,1,1,1,1,1,0,1
4200000,30,Go Vap,0,0,0,0,1,0,0,0,0,0
3700000,30,Binh Tan,1,0,1,0,0,0,0,0,0,0
5900000,65,Thu Duc,1,0,0,0,0,0,0,1,0,0
6000000,30,Tan Binh,1,1,1,1,0,1,1,1,0,1
1300000,9,11,1,0,0,0,0,0,0,0,0,0
4000000,30,Tan Phu,1,1,1,0,1,0,0,0,1,0
3000000,25,Go Vap,1,0,0,0,1,0,0,1,1,0
3500000,30,Go Vap,1,0,0,0,1,0,0,0,0,0
5500000,20,3,1,0,1,1,1,0,1,0,0,1
3400000,24,Go Vap,1,0,1,0,1,0,0,1,0,1
3500000,30,9,1,0,0,0,0,0,0,0,1,0
3700000,23,Go Vap,1,0,1,0,0,0,0,1,0,0
6800000,25,4,1,0,0,0,0,0,0,0,0,0
2800000,20,Go Vap,1,0,0,0,0,0,0,0,0,0
4700000,26,10,1,0,1,1,1,0,1,1,0,1
6500000,24,5,1,1,1,1,1,1,1,1,1,1
1500000,15,Binh Tan,1,1,0,0,0,1,0,0,0,0
2500000,18,Go Vap,0,0,0,0,0,0,0,0,0,0
1800000,30,Tan Binh,1,1,1,1,1,0,1,1,0,1
4200000,30,Tan Binh,1,0,1,1,0,0,0,1,1,0
4000000,25,Tan Binh,1,0,0,0,0,0,0,0,0,0
4000000,25,7,0,0,0,1,0,0,1,0,1,1
7000000,35,7,1,0,1,1,1,0,1,0,1,1
7000000,35,7,1,1,0,0,0,0,0,0,1,0
4700000,30,7,1,1,0,0,0,0,0,0,1,0
4300000,24,Binh Thanh,1,0,0,0,1,0,0,1,0,0
4000000,20,9,1,0,0,0,0,0,0,0,0,0
3300000,22,Tan Phu,1,0,1,0,1,0,0,1,0,0
3700000,25,Tan Binh,1,0,1,1,1,0,0,1,0,0
3900000,25,Tan Binh,1,0,1,1,1,0,0,1,1,0
5200000,30,4,1,0,0,0,0,0,0,0,0,0
4900000,35,Go Vap,1,0,1,0,1,0,1,1,0,1
4200000,28,7,1,0,0,0,0,0,0,0,0,0
3600000,25,Tan Binh,1,0,0,1,0,0,0,0,0,0
4500000,25,Thu Duc,1,0,1,0,1,1,1,1,0,1
2500000,25,Thanh Khe,1,1,1,1,0,0,0,0,0,0
5500000,30,Phu Nhuan,1,0,0,0,0,0,0,0,1,0
5000000,20,Binh Thanh,1,0,0,0,0,0,0,0,0,0
4200000,15,Binh Thanh,1,1,1,1,1,0,0,1,0,0
5000000,25,Tan Phu,1,0,1,1,0,0,1,1,0,1
1400000,30,12,1,1,1,0,1,0,0,1,0,1
3900000,22,Tan Phu,0,0,0,0,0,0,0,0,0,0
2800000,16,Binh Thanh,0,0,0,0,0,0,0,0,0,0
3900000,22,Tan Phu,1,0,0,0,0,0,0,0,1,0
3500000,22,Tan Phu,1,0,0,0,1,0,0,0,1,0
2900000,25,12,1,0,0,0,0,0,0,0,0,0
5500000,30,Phu Nhuan,0,0,0,0,0,0,0,0,0,0
6900000,40,Binh Thanh,1,0,1,1,1,0,0,1,0,0
4500000,30,10,1,0,0,0,1,1,0,1,0,1
5500000,28,Go Vap,1,0,1,1,0,0,1,1,0,1
1500000,12,Tan Binh,1,0,0,0,0,0,0,0,0,0
750000,25,10,0,0,1,0,0,0,0,0,0,1
3000000,12,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
4300000,25,7,0,0,1,0,1,0,0,1,0,0
3800000,35,12,1,1,0,0,0,0,0,0,1,0
4000000,20,7,0,0,1,1,1,0,1,1,1,1
1100000,6,Binh Thanh,0,0,0,0,0,0,0,0,0,0
4000000,20,7,0,0,1,1,1,0,1,1,1,1
1800000,20,Binh Thanh,1,1,1,0,0,0,0,1,0,0
2400000,23,Hai Ba Trung,1,1,0,0,0,0,0,0,0,0
5000000,27,Go Vap,1,0,0,0,0,0,0,0,1,0
4300000,30,Binh Thanh,1,0,0,0,0,0,0,1,0,0
3500000,30,9,1,1,1,0,0,0,0,1,1,0
3300000,30,9,1,0,0,0,0,1,0,0,1,0
4000000,18,3,0,0,1,0,0,0,0,0,0,1
6000000,28,Tan Binh,1,0,0,0,0,0,0,0,1,0
4000000,20,10,1,0,1,0,1,1,1,0,0,1
4000000,30,Tan Binh,0,1,0,0,0,0,0,0,0,0
4500000,25,Binh Thanh,1,1,1,0,0,0,1,1,0,1
3500000,40,9,1,1,1,0,0,1,0,1,1,0
5200000,30,2,0,0,0,0,0,0,0,0,0,0
1400000,16,Thu Duc,0,0,0,0,0,0,0,0,0,0
3300000,25,12,1,1,0,0,1,0,0,0,0,0
3300000,25,12,1,0,1,0,1,0,1,1,1,0
3600000,35,Thu Duc,1,0,0,0,0,0,0,1,0,0
4000000,25,Go Vap,1,1,0,0,1,0,0,0,0,0
4100000,25,Tan Binh,1,0,0,0,1,0,0,0,1,0
4000000,30,Go Vap,1,0,0,0,1,0,0,0,0,0
3300000,20,Go Vap,1,0,1,0,1,0,0,0,0,1
3500000,30,Tan Phu,1,1,0,0,1,0,0,1,1,0
3600000,32,9,1,0,0,0,0,0,0,0,1,0
3500000,24,9,0,0,0,0,0,0,0,0,0,0
3500000,12,Binh Thanh,0,0,1,0,1,0,0,1,0,1
3500000,32,9,1,1,1,0,0,1,0,1,1,0
2500000,20,12,1,0,1,0,0,0,0,1,0,0
4000000,30,Go Vap,1,0,0,0,0,0,0,0,1,0
2600000,25,12,1,0,0,0,1,1,0,1,0,0
4800000,25,5,0,1,0,0,0,0,1,1,1,1
3500000,30,12,1,0,1,1,0,0,0,1,0,0
1500000,15,Thu Duc,0,0,0,0,0,0,0,0,0,0
2500000,20,12,1,0,1,0,0,0,0,1,0,0
7200000,35,Go Vap,1,0,1,0,1,0,1,1,0,1
5600000,30,Binh Thanh,1,0,0,0,0,0,0,0,0,0
